bid_spread, ask_spread, long_bid_spread, short_ma_bid_spread, long_ask_spread, short_ma_ask_spread, std
100.0,100.0,92.7431669249,92.7355896962,91.0567595813,89.3727741908,3.64767810471
100.0,100.0,92.6978253228,92.5591000383,91.0392924808,89.413240372,3.59301018955
100.0,100.0,92.6532331687,92.3939968101,91.0221140927,89.4510958319,3.53553390593
100.0,100.0,92.609378075,92.239545403,91.0052196449,89.486509004,3.47510991033
100.0,100.0,92.5662478589,92.0950586028,90.9886044441,89.5196374554,3.41158158174
100.0,100.0,92.5238305389,91.9598935316,90.9722638748,89.5506285873,3.34477204006
100.0,100.0,92.4821143316,91.8334487876,90.9561933975,89.5796202913,3.27448045073
100.0,100.0,92.4410876485,91.7151617691,90.8577439199,89.2841609177,3.20047739495
100.0,100.0,92.3180944642,91.2819255259,90.7609217064,89.0077634391,3.1817077001
100.0,100.0,92.2797788532,91.1992206533,90.7483444881,89.0717787011,3.09989919191
95.0,95.0,92.2420965581,91.1218515789,90.6533305296,88.8090833011,3.01356885142
95.0,95.0,92.2050371109,91.0494740577,90.6425316779,88.8859166365,3.00347021516
95.0,95.0,92.2512348446,91.3043466991,90.6319113195,88.9577929825,3.00347021516
95.0,95.0,92.2140243513,91.2201952992,90.5388218762,88.7024514998,2.99275746131
95.0,95.0,92.1774289075,91.1414730218,90.4472711014,88.4635836611,2.98142397
95.0,95.0,92.141438347,91.067829601,90.3572335626,88.2401266507,2.96946263377
95.0,95.0,92.1060426719,90.9989373687,90.2686842475,88.0310862216,2.9568658332
95.0,95.0,92.0712320492,90.9344897965,90.1815985574,87.8355322718,2.9436254102
95.0,95.0,92.0369968087,90.8742001322,90.0959523003,87.6525947059,2.92973263854
90.0,90.0,92.00332744,90.8178001237,90.0943663119,87.8040402087,2.91517819162
90.0,90.0,91.9702145897,90.7650388254,90.01016191,87.6231343888,2.91517819162
90.0,90.0,91.8550044312,90.3931008367,89.9273493165,87.4538999121,2.97092391166
90.0,90.0,91.7416985728,90.0451588472,89.8459055261,87.2955837888,3.02506886974
95.0,95.0,91.6302655386,89.719664728,89.7658079141,87.1474816088,3.0776975521
90.0,90.0,91.5206743727,89.4151702294,89.6870342296,87.0089344083,3.1124748995
90.0,95.0,91.412894631,89.1303205372,89.5269179613,86.5567450916,3.16200314498
85.0,90.0,91.3895410007,89.1864288897,89.5347374991,86.7788905696,3.16200314498
90.0,90.0,91.3665733808,89.2389173484,89.4597831603,86.6641234361,3.1124748995
90.0,95.0,91.3439853911,89.2880194549,89.3860677362,86.5567606337,3.1124748995
95.0,90.0,91.3217707565,89.3339536837,89.1482814926,85.8111631735,3.1124748995
95.0,95.0,91.299923306,89.3769244137,89.0797148564,85.7588300655,3.09541551689
90.0,95.0,91.2784369704,89.4171228387,89.0122815529,85.7098732871,3.0776975521
90.0,90.0,91.2573057808,89.4547278168,88.9459628496,85.6640750105,3.0776975521
90.0,95.0,91.236523867,89.4899066673,88.9633849513,85.9438121066,3.0776975521
90.0,90.0,91.2987300841,89.8453965598,88.8978744562,85.882921003,3.09541551689
90.0,90.0,91.2772634711,89.8553709753,88.7508021511,85.5033777124,3.09541551689
90.0,95.0,91.2561516782,89.8647018801,88.6888054214,85.470901731,3.09541551689
85.0,90.0,91.2353888406,89.8734307911,88.6278334309,85.4405209742,3.09541551689
90.0,95.0,91.2149691903,89.8815965465,88.6505138701,85.7346809113,3.04480431774
90.0,95.0,91.1948870549,89.889235479,88.6728194259,86.009862788,3.04480431774
90.0,90.0,91.1751368557,89.8963815771,88.6121116668,85.9447103501,3.04480431774
95.0,90.0,91.155713106,89.9030666366,88.6350519699,86.2063419404,3.04480431774
100.0,95.0,91.13661041,89.909320402,88.6576130943,86.4510940733,3.02736363121
95.0,95.0,91.035178833,89.5925900535,88.5971566796,86.3574751008,2.97092391166
90.0,95.0,91.0180684391,89.6188745662,88.6203441725,86.5924767072,2.95069436273
90.0,90.0,91.1665301178,90.2886245942,88.8084376572,87.45747821,3.05930956263
90.0,95.0,91.0646040001,89.9474230074,88.7454882744,87.2989312287,3.1080093665
95.0,95.0,91.0470072398,89.9508150715,88.7662240054,87.47319373,3.1080093665
90.0,90.0,91.029701335,89.9539882927,88.7866169971,87.6362134894,3.08867780054
90.0,90.0,91.0126814782,89.9569567899,88.7240282864,87.4661351998,3.08867780054
95.0,95.0,90.9959429414,89.9597337712,88.6624740998,87.307029703,3.08867780054
90.0,85.0,90.9794810746,89.9623315924,88.684581966,87.4807697222,3.06865877325
90.0,85.0,90.9632913048,89.9647618123,88.7889690409,87.965881353,3.06865877325
95.0,90.0,90.9473691344,89.9670352437,88.8089860815,88.0971148141,3.06865877325
95.0,90.0,90.8490655124,89.646581357,88.7460276339,87.8973009551,3.0945741046
90.0,90.0,90.9176759998,89.991963205,88.6841098218,87.7103783128,3.0945741046
90.0,85.0,90.9025078014,89.9924817079,88.5405708165,87.2129345507,3.0945741046
95.0,90.0,90.9702349452,90.3155474041,88.5646936129,87.3927452249,3.11554124066
90.0,95.0,90.954198004,90.2951895071,88.5884176854,87.5609552104,3.0945741046
95.0,90.0,90.855781508,89.9535643776,88.5291049964,87.3957322936,3.13996417177
90.0,90.0,90.8416363591,89.9565602242,88.4707726824,87.2411689198,3.11804782231
90.0,90.0,90.9103696425,90.2819434356,88.496049167,87.4191580217,3.13996417177
90.0,90.0,90.8953222104,90.2637535365,88.5209078584,87.5856639558,3.13996417177
90.0,90.0,90.7152342399,89.601575889,88.3800664062,87.0962662813,3.29113919824
90.0,90.0,90.6207675583,89.3047000252,88.32419754,86.9610232954,3.33229150386
90.0,90.0,90.5278623094,89.0269774429,88.186607498,86.5119250182,3.37242700275
90.0,90.0,90.5191373125,89.0897530917,88.0512916716,86.0918008235,3.37242700275
90.0,90.0,90.5105565305,89.1484786987,87.9182124704,85.6987814155,3.37242700275
90.0,90.0,90.5847622077,89.525996202,87.8699775536,85.6536987436,3.39423530907
90.0,90.0,90.5750967167,89.5565770922,87.8225399081,85.6115246311,3.39423530907
90.0,85.0,90.5655909858,89.5851850218,87.858530984,85.8946520742,3.39423530907
95.0,95.0,90.5562423745,89.6119472784,87.893927166,86.1595132307,3.39423530907
95.0,90.0,90.5470482856,89.6369829379,87.9287382873,86.4072865707,3.37242700275
90.0,90.0,90.5380061652,89.6604033935,87.88032939,86.3164938887,3.34995854037
90.0,85.0,90.6944027575,90.3274741423,87.9153652678,86.5541394443,3.45506874027
90.0,85.0,90.7655696541,90.6289274234,87.8671774121,86.4538723834,3.47585920633
90.0,90.0,90.8355602383,90.9109321058,87.81978605,86.3600741651,3.4960294939
95.0,90.0,90.8217493253,90.8521622925,87.7731780161,86.2723274448,3.4960294939
90.0,90.0,90.8081666918,90.7971840801,87.7273403629,86.1902418032,3.47585920633
95.0,90.0,90.7948085647,90.7457528491,87.5996157288,85.7908713642,3.47585920633
85.0,85.0,90.781671233,90.6976397621,87.4740022457,85.4172667601,3.45506874027
85.0,85.0,90.8513956755,90.9752113903,87.4331096466,85.390346324,3.43592135468
90.0,90.0,90.9199676478,91.2348751716,87.3928929582,85.3651626902,3.41463354142
85.0,85.0,90.987406199,91.4777864509,87.3533410085,85.3416038069,3.43364683035
90.0,90.0,90.9710854354,91.3824453895,87.31444281,85.3195648516,3.39116499156
95.0,95.0,90.9550344365,91.2932553644,87.276187557,85.2989477644,3.39116499156
90.0,90.0,90.9392487433,91.2098195344,87.2385646221,85.2796608119,3.37242700275
90.0,90.0,90.8410793426,90.8091860161,87.1189189259,84.9390375337,3.41463354142
90.0,90.0,90.8271772047,90.7569804667,87.1665401007,85.2655512412,3.41463354142
90.0,90.0,90.7308602261,90.385562372,87.1307295205,85.2484189031,3.45582238162
90.0,90.0,90.7187798918,90.3606873803,87.0955108507,85.2323918771,3.45582238162
90.0,90.0,90.7068992324,90.3374172267,87.0608743077,85.2173988527,3.45582238162
95.0,95.0,90.6125703195,89.9930677282,86.9441656415,84.8807924751,3.4960294939
95.0,95.0,90.5198005622,89.6709343264,86.9120306722,84.8884832832,3.51484945149
95.0,95.0,90.4285641892,89.3695837247,86.7977822314,84.5730972649,3.53160335007
95.0,95.0,90.4214804836,89.4102557425,86.8507114507,84.923220022,3.50965929021
95.0,95.0,90.4145138641,89.4483037591,86.8201211788,84.928173569,3.48707932548
95.0,95.0,90.4076623952,89.4838970649,86.7900365312,84.9328075323,3.46385102002
95.0,95.0,90.4009241738,89.5171940285,86.7604491505,84.9371425302,3.43996124009
95.0,95.0,90.394297328,89.5483428008,86.8139954455,85.263778496,3.41539610522
95.0,95.0,90.4704246449,89.9000626201,86.9493013059,85.8919218188,3.41539610522
95.0,95.0,90.4626490309,89.906510193,86.9997260777,86.1569591208,3.39014093447
90.0,90.0,90.4550019395,89.9125417935,87.0493173822,86.4048972421,3.36418018741
95.0,90.0,90.3648366182,89.5956036133,87.0154443677,86.3142587103,3.3993463424
95.0,90.0,90.2761616327,89.2991130576,86.9821312376,86.2294678258,3.40648890599
95.0,90.0,90.1889523496,89.0217509248,86.9493687378,86.1501473209,3.41158158174
95.0,90.0,90.1031845421,88.7622831232,86.999792395,86.3985249131,3.41463354142
95.0,90.0,90.1014790125,88.842135825,87.0493826034,86.6308781445,3.38475955161
95.0,90.0,90.0998016735,88.9168367395,87.0981531389,86.8482408449,3.35410196625
95.0,90.0,90.098152059,88.9867182401,87.1461175498,87.0515801452,3.32263909499
95.0,90.0,90.0965297109,89.0520912569,87.1932891605,87.241800781,3.29034783707
95.0,90.0,90.0949341785,89.1132466597,87.2396810752,87.4197491177,3.2572035552
95.0,90.0,90.0933650186,89.1704565526,87.2853061814,87.5862169166,3.2231799343
95.0,90.0,90.009177167,88.9013948395,87.2475325256,87.4193642123,3.21778909605
95.0,85.0,89.9263808502,88.6496919467,87.2103832276,87.2632761986,3.21022671404
95.0,85.0,89.8449530675,88.4142279501,87.1738479676,87.1172583793,3.20047739495
90.0,85.0,89.6822265706,87.871374534,87.0552719682,86.6580804194,3.278454497
85.0,80.0,89.6874790239,88.0087052092,87.1039451588,86.8736881342,3.278454497
90.0,90.0,89.6926446599,88.1371758409,87.0691692058,86.7528050288,3.25320354932
90.0,90.0,89.6150802854,87.9347773995,87.0349680619,86.6397208334,3.278454497
90.0,90.0,89.6214425947,88.0680175673,87.0013322261,86.5339323925,3.278454497
90.0,90.0,89.6276997419,88.1926615952,86.9682523546,86.4349690124,3.278454497
90.0,90.0,89.5512088371,87.9866834278,86.9357192578,86.3423903664,3.30298686377
90.0,90.0,89.5586268728,88.1165748195,86.9037238982,86.2557845363,3.30298686377
90.0,90.0,89.5659222964,88.2380861215,86.8722573875,86.1747661791,3.30298686377
90.0,90.0,89.4904525064,88.0291773395,86.8413109844,86.0989748127,3.32681654639
90.0,85.0,89.4162301509,87.8337465434,86.8108760921,86.0280732119,3.34995854037
85.0,85.0,89.3432346112,87.6509241857,86.7809442559,85.9617459079,3.37242700275
90.0,90.0,89.2714456094,87.4798968189,86.7515071607,85.8996977848,3.37242700275
90.0,85.0,89.2834878307,87.6424841209,86.7225566291,85.8416527665,3.37242700275
90.0,90.0,89.212686379,87.4720012744,86.6940846187,85.787352588,3.39423530907
95.0,90.0,89.1430551992,87.3125173212,86.583438592,85.4139750017,3.41539610522
90.0,85.0,89.0745749479,87.1633226553,86.4746214252,85.0646862919,3.39500245459
90.0,85.0,89.0072266017,87.0237534518,86.3676028892,84.7379323376,3.41463354142
90.0,85.0,88.9409914512,86.8931887129,86.2623532547,84.4322592835,3.43364683035
90.0,85.0,88.9584957248,87.0936281508,86.2414879116,84.4688877168,3.43364683035
90.0,85.0,88.8930660434,86.9585553669,86.2209674503,84.5031530254,3.45205252953
90.0,85.0,88.9113624724,87.1547776013,86.2007861701,84.535207669,3.45205252953
90.0,90.0,88.9293564811,87.3383403367,86.1809384648,84.565194271,3.45205252953
90.0,85.0,88.8644084401,87.1874796698,86.1614188208,84.5932462535,3.46986030779
85.0,85.0,88.8005339204,87.0463519492,86.1422218155,84.6194884307,3.48707932548
85.0,85.0,88.8203598061,87.2369098879,86.123342116,84.6440375642,3.46986030779
85.0,85.0,88.8398579911,87.4151737661,86.1047744778,84.6670028826,3.45205252953
85.0,85.0,88.8590338921,87.581936749,86.0865137426,84.6884865676,3.43364683035
85.0,80.0,88.877892836,87.7379408297,86.1511994659,85.0311648536,3.41463354142
90.0,90.0,88.8964400618,87.883880131,86.1321713755,85.0291542179,3.39500245459
90.0,85.0,88.914680722,88.0204039935,86.1134577991,85.0272733006,3.39500245459
90.0,85.0,88.9326198836,88.1481198649,86.0950535379,85.0255137328,3.39500245459
90.0,75.0,88.9502625301,88.2675960026,86.1595981075,85.3464483307,3.39500245459
90.0,85.0,88.9676135627,88.3793640025,86.1404311967,85.3240968255,3.39500245459
90.0,85.0,88.9846778013,88.4839211636,86.1215810942,85.3031873529,3.39500245459
90.0,85.0,89.0014599864,88.5817327014,86.1030425638,85.2836268785,3.39500245459
90.0,90.0,89.0179647801,88.6732338175,86.0848104553,85.2653283702,3.39500245459
95.0,85.0,89.1168413953,89.0814122809,86.149524332,85.570791056,3.43592135468
90.0,80.0,89.1314390581,89.1406760047,86.213168558,85.8565464717,3.39500245459
90.0,85.0,89.1457954374,89.1961162624,86.2757608132,86.1238660542,3.39500245459
90.0,85.0,89.159914521,89.2479797294,86.3373184857,86.373939212,3.39500245459
90.0,90.0,89.2564448595,89.6190778114,86.4805033041,86.9304592628,3.43592135468
90.0,90.0,89.2687350271,89.6436534364,86.4560321751,86.8059135039,3.43592135468
90.0,85.0,89.2808220515,89.6666435373,86.5146101557,87.0119836005,3.43592135468
90.0,90.0,89.2927092903,89.6881504059,86.4895752771,86.8821782069,3.43592135468
90.0,90.0,89.3044000458,89.7082697345,86.4649541981,86.7607473548,3.43592135468
85.0,85.0,89.3158975657,89.727091042,86.4407400792,86.6471507513,3.43592135468
90.0,90.0,89.327205044,89.7446980715,86.4995708217,86.863463606,3.41539610522
100.0,100.0,89.3383256218,89.7611691637,86.5574291552,87.0658207928,3.41539610522
85.0,85.0,89.3492623884,89.7765776047,86.5316865245,86.9325420319,3.26997069304
90.0,90.0,89.3600183819,89.7909919528,86.5063693919,86.8078619008,3.24893144827
90.0,90.0,89.3705965905,89.804476343,86.4814707243,86.6912256492,3.24893144827
90.0,85.0,89.3809999526,89.8170907724,86.5396282329,86.9046949621,3.24893144827
90.0,85.0,89.3912313584,89.8288913678,86.5968244605,87.1043920613,3.24893144827
90.0,90.0,89.40129365,89.8399306344,86.6530752959,87.2912054767,3.24893144827
90.0,95.0,89.4111896227,89.8502576902,86.7083963653,87.4659664137,3.24893144827
90.0,90.0,89.4209220256,89.8599184844,86.6801584089,87.3068718064,3.24893144827
85.0,85.0,89.4304935624,89.8689560015,86.6523871955,87.1580413673,3.24893144827
95.0,85.0,89.439906892,89.877410453,86.6250750105,87.018812892,3.22721715346
90.0,80.0,89.5318092574,90.2079001012,86.6808588946,87.2111475441,3.22721715346
95.0,90.0,89.6221925754,90.5170678366,86.8183653592,87.7136541541,3.26917420766
90.0,90.0,89.6284373263,90.4837086214,86.8709543615,87.8611603378,3.22721715346
85.0,85.0,89.7172234862,90.7750822587,87.0053187522,88.3217306385,3.26917420766
90.0,85.0,89.8045421062,91.0476575968,87.1374622439,88.7525867264,3.28718048722
95.0,90.0,89.8904174433,91.3026474293,87.2674215457,89.1556456473,3.32681654639
90.0,90.0,89.9748733533,91.5411863048,87.3952327598,89.5327007668,3.32681654639
80.0,80.0,90.0579332979,91.7643355755,87.5209313918,89.8854297496,3.36547008438
85.0,85.0,90.1396203508,91.973088119,87.6445523606,90.2154020238,3.29113919824
85.0,80.0,90.3026018326,92.4909534017,87.7661300075,90.5240857642,3.3993463424
90.0,80.0,90.2976001494,92.3302467306,87.8030534785,90.4902737794,3.37242700275
90.0,80.0,90.3753257668,92.502488877,87.8393666441,90.458643213,3.40648890599
95.0,85.0,90.4517666632,92.6636186269,87.9577242202,90.7516339734,3.43970888626
90.0,85.0,90.5269440738,92.814352909,88.0741254728,91.0257221042,3.43970888626
90.0,90.0,90.6008788825,92.9553623987,88.1886027377,91.2821271297,3.47211110933
90.0,90.0,90.6735916282,93.0872745021,88.3011878164,91.5219898956,3.50371826303
90.0,90.0,90.7451025104,93.2106761471,88.4119119847,91.7463776442,3.53455167674
90.0,85.0,90.8154313945,93.3261163957,88.5208060015,91.956288764,3.56463142866
100.0,90.0,91.0498870739,94.0792701766,88.7931893734,92.7978185211,3.81790372965
95.0,85.0,91.1151781967,94.1386721007,88.8957812846,92.9398947456,3.73585294441
95.0,85.0,91.0967454992,93.8716609974,88.9966774617,93.072804762,3.70809924355
90.0,85.0,91.1612621025,93.9444570621,89.1785505615,93.5197205838,3.70809924355
90.0,85.0,91.4726462,94.980298542,89.3574174944,93.9378031268,4.12983723112
90.0,80.0,91.6135941967,95.3041502489,89.533327949,94.3289126025,4.22541911136
90.0,80.0,91.7522124744,95.6071082974,89.6236861647,94.3722085636,4.317277949
95.0,85.0,91.8058949129,95.5679400201,89.7125508562,94.4127112369,4.33793825836
95.0,85.0,91.8586900383,95.5312987285,89.7999467098,94.4506008345,4.33793825836
95.0,85.0,91.910612517,95.4970213912,89.8858980039,94.486045942,4.33793825836
90.0,85.0,91.8790321448,95.1423748498,89.8877839873,94.1966236231,4.317277949
90.0,85.0,91.9306183904,95.1331893756,89.9722834255,94.2484543571,4.33793825836
90.0,85.0,91.9813519707,95.1245965127,89.9727415507,93.9743605276,4.35810228833
85.0,80.0,92.0312469794,95.116558028,90.0558367317,94.0405308162,4.3777768965
90.0,90.0,92.1629619054,95.4316188004,90.2202030667,94.425012699,4.43392853147
85.0,85.0,92.209855097,95.4037724262,90.2992079747,94.4621086539,4.45170847353
90.0,85.0,92.2559731946,95.3777225922,90.3769070164,94.4968113214,4.43921132885
90.0,85.0,92.3013290096,95.3533533927,90.4533217765,94.5292751071,4.45580146176
85.0,80.0,92.4285797697,95.6531370448,90.6111181108,94.8822251002,4.53382350291
85.0,85.0,92.5537272116,95.9335798161,90.6836616131,94.8898234808,4.57783761423
85.0,80.0,92.5941614725,95.8733488602,90.7550060492,94.8969316434,4.55959763088
90.0,90.0,92.6339273986,95.8170037725,90.8251712385,94.9035812148,4.53975494933
90.0,85.0,92.6730360366,95.7642938517,90.8941766726,94.9098017815,4.55216676125
90.0,85.0,92.794142879,96.0375652161,90.962041521,94.9156210214,4.62105687767
90.0,85.0,92.9132479554,96.2932061699,91.0287846363,94.9210648265,4.68745370348
90.0,90.0,93.0303843528,96.5323541589,91.1770691878,95.2487380635,4.75146176338
95.0,95.0,93.1455846115,96.7560732454,91.3229027549,95.5552710917,4.8131763594
90.0,90.0,93.2588807336,96.9653588425,91.4663258499,95.8420277954,4.86466140194
90.0,90.0,93.3703041925,97.161142143,91.6073783152,96.1102840667,4.92284216688
85.0,85.0,93.3972413133,97.0217136176,91.6634547067,96.0386528366,4.93006648592
85.0,85.0,93.4237331924,96.891280481,91.7186042156,95.9716429762,4.90110531751
85.0,85.0,93.4497871893,96.7692623855,91.7728421625,95.9089563325,4.87054639873
85.0,90.0,93.4754105415,96.6551164251,91.8261836143,95.8503139885,4.83835945566
90.0,90.0,93.5006103673,96.5483347203,91.8786433893,95.7954550215,4.80451176847
90.0,90.0,93.525393667,96.4484421577,91.9302360606,95.7441353427,4.80866549979
90.0,90.0,93.5497673254,96.3549942765,91.9809759604,95.6961266109,4.81245490599
90.0,90.0,93.6563827415,96.5901559361,92.1135218123,95.9737958618,4.8619840486
90.0,90.0,93.6785912912,96.4875652306,92.1612321956,95.9109703223,4.86466140194
90.0,90.0,93.7830773856,96.7141739254,92.2907986055,96.1747786886,4.91154394146
85.0,85.0,93.885836437,96.9261627044,92.418223422,96.4215671603,4.95658232387
85.0,85.0,93.9868969918,97.124474788,92.5435420431,96.6524337952,4.95815826021
85.0,85.0,94.0036424961,96.9874118984,92.584144654,96.5458251632,4.91525403435
80.0,80.0,94.1027558432,97.1817724211,92.7067207754,96.7686751527,4.91154394146
90.0,90.0,94.2002309533,97.3635935552,92.8272708452,96.9771477235,4.81588084709
